text,warmth,brightness,texture,valence,arousal,intensity,geometry,color_temperature
like cozy cabin in the mountains,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
cool mint green vibes,0.4,0.5,0.5,0.7,0.5,0.5,0.5,0.25
triumphant victory feeling,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
like rough sandpaper grating,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
slightly cold emptiness,0.3,0.5,0.5,0.27,0.5,0.4499999999999999,0.5,0.5
evokes steel grey industrial feeling,0.3,0.5,0.6,0.5,0.5,0.5,0.8,0.2
evokes triumphant victory,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
quiet contemplation sensation,0.5,0.5,0.5,0.65,0.15,0.3,0.5,0.5
pure industrial metal framework,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
slightly dim candle flicker,0.6,0.3299999999999999,0.5,0.5,0.4,0.5,0.5,0.65
evokes brilliant white clouds sensation,0.5,0.85,0.35,0.75,0.5,0.5,0.5,0.5
somewhat liquid mercury flowing,0.5,0.65,0.18,0.5,0.5,0.5,0.3,0.5
drowsy relaxation atmosphere,0.65,0.5,0.5,0.7,0.1,0.5,0.5,0.5
somewhat clinical fluorescent,0.5,0.8,0.5,0.4499999999999999,0.5,0.5,0.7000000000000001,0.4
absolute copper metallic sheen,0.65,0.65,0.35,0.5,0.5,0.5,0.5,0.8
very mild spring day,0.7000000000000001,0.85,0.5,0.9,0.25,0.5,0.5,0.5
total bitter winter cold,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
the feeling of gentle rolling hills,0.55,0.5,0.5,0.75,0.5,0.5,0.15,0.5
evokes baby skin soft,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
like frigid winter night,0.05,0.15,0.5,0.5,0.2,0.5,0.5,0.08
cold metal railing vibes,0.15,0.5,0.5,0.5,0.5,0.5,0.75,0.2
total cold metal railing sensation,0.15,0.5,0.5,0.5,0.5,0.5,0.75,0.2
slightly freezing arctic tundra,0.1699999999999999,0.5499999999999999,0.5,0.5,0.5,0.5499999999999999,0.5,0.2
intensely earth-shattering revelation,0.5,0.8999999999999999,0.5,0.5,1.0,1.0,0.5,0.5
like serene tranquility,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
experiencing serene tranquility,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
evokes sharp geometric edges,0.5,0.5,0.65,0.5,0.5,0.5,0.95,0.5
liquid mercury flowing feeling,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
like deep peaceful sleep,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
reminds me of precise mathematical grid,0.5,0.6,0.5,0.5,0.4,0.5,0.95,0.5
deep depression energy,0.5,0.15,0.5,0.08,0.15,0.75,0.5,0.5
ruby red glow feeling,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
joyful celebration atmosphere,0.75,0.85,0.5,0.92,0.85,0.5,0.5,0.5
soft diffused light sensation,0.5,0.55,0.2,0.7,0.5,0.35,0.5,0.5
evokes cozy cabin in the mountains sensation,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
extremely gentle morning light,0.9,0.85,0.5,1.0,0.0999999999999999,0.5,0.5,0.5
like sterile hospital corridor at night,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
intensely funeral in the rain,0.0999999999999999,0.0499999999999999,0.25,0.0,0.0999999999999999,1.0,0.75,0.1499999999999999
reminds me of golden sunset glow vibes,0.85,0.7,0.5,0.85,0.5,0.5,0.5,0.95
experiencing delicate touch,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
extremely polished glass surface,0.5,1.0,0.0,0.5,0.5,0.5,0.95,0.5
drowsy relaxation sensation,0.65,0.5,0.5,0.7,0.1,0.5,0.5,0.5
total wooden grain pattern sensation,0.6,0.5,0.5,0.5,0.5,0.5,0.55,0.5
extremely frosted glass blue,0.0,0.85,0.0499999999999999,0.5,0.5,0.5,0.5,0.0
slightly curving art nouveau lines,0.4499999999999999,0.5,0.5,0.6,0.5,0.5,0.27,0.5
intensely wooden grain pattern,0.8,0.5,0.5,0.5,0.5,0.5,0.75,0.5
bitter winter cold sensation,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
somewhat smooth velvet cushion,0.6,0.5,0.2,0.7000000000000001,0.5,0.5,0.5,0.5
absolute frozen lake under northern lights feeling,0.08,0.55,0.35,0.75,0.5,0.8,0.35,0.15
evokes gentle tranquility,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
wild exhilaration energy,0.5,0.5,0.5,0.85,0.92,0.85,0.5,0.5
barely smooth river stones,0.5,0.5,0.4,0.45,0.5,0.5,0.6000000000000001,0.5
total gentle comfort feeling,0.75,0.5,0.2,0.82,0.2,0.5,0.5,0.5
the feeling of neon-lit cyberpunk city,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
lazy Sunday morning feeling,0.7,0.5,0.5,0.75,0.15,0.5,0.5,0.5
experiencing blissful happiness,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
slate grey overcast atmosphere,0.5,0.45,0.5,0.4,0.5,0.5,0.5,0.35
absolute gloomy overcast sky,0.5,0.25,0.5,0.35,0.25,0.5,0.5,0.35
barely adrenaline rush,0.5,0.5,0.5,0.4999999999999999,0.72,0.6799999999999999,0.5,0.5
evokes crushing pressure vibes,0.5,0.5,0.5,0.2,0.7,0.92,0.5,0.5
thundering crescendo feeling,0.5,0.65,0.5,0.5,0.9,0.9,0.5,0.5
experiencing lonely vigil by candlelight feeling,0.7,0.18,0.3,0.35,0.15,0.7,0.4,0.75
grandmother's kitchen filled with baking bread energy,0.92,0.55,0.35,0.95,0.3,0.55,0.3,0.88
abandoned factory in winter rain energy,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
tropical beach at sunset sensation,0.9,0.75,0.4,0.92,0.45,0.6,0.2,0.9
barely terrifying fear,0.4,0.5,0.5,0.3,0.75,0.72,0.5,0.5
experiencing temperate climate atmosphere,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
barely dazzling snow field,0.3,0.75,0.5,0.5,0.5,0.5,0.5,0.35
the feeling of gentle tranquility,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
utter hopelessness atmosphere,0.5,0.15,0.5,0.05,0.5,0.85,0.5,0.5
like white balance neutral feeling,0.5,0.65,0.5,0.5,0.5,0.5,0.5,0.5
devastating grief sensation,0.25,0.5,0.5,0.05,0.45,0.95,0.5,0.5
somewhat crushing despair,0.5,0.25,0.5,0.12,0.5,0.85,0.5,0.5
experiencing tropical beach at sunset,0.9,0.75,0.4,0.92,0.45,0.6,0.2,0.9
evokes frosty window pane,0.12,0.6,0.45,0.5,0.5,0.5,0.5,0.15
pure jagged broken glass vibes,0.5,0.5,0.92,0.15,0.5,0.8,0.9,0.5
experiencing spiky cactus needles,0.5,0.5,0.9,0.25,0.5,0.65,0.85,0.5
frenzied chaos vibes,0.5,0.5,0.75,0.4,0.95,0.9,0.5,0.5
reminds me of sleek polished metal,0.5,0.7,0.12,0.5,0.5,0.5,0.75,0.3
evokes deep shadows,0.5,0.1,0.5,0.35,0.5,0.55,0.5,0.5
the feeling of steady presence,0.5,0.5,0.5,0.6,0.45,0.55,0.5,0.5
the feeling of sleepy afternoon,0.6,0.55,0.5,0.65,0.12,0.5,0.5,0.5
intensely frosted glass blue,0.0499999999999999,0.8,0.0999999999999999,0.5,0.5,0.5,0.5,0.0
steady presence energy,0.5,0.5,0.5,0.6,0.45,0.55,0.5,0.5
faint memory atmosphere,0.5,0.5,0.5,0.55,0.2,0.18,0.5,0.5
absolute frozen lake surface sensation,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
like liquid mercury flowing sensation,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
somewhat all-consuming passion,0.75,0.5,0.5,0.7000000000000001,0.75,0.8200000000000001,0.5,0.5
pure ecstatic euphoria,0.5,0.5,0.5,0.95,0.9,0.85,0.5,0.5
absolute burnt sienna earth atmosphere,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
soft diffused light feeling,0.5,0.55,0.2,0.7,0.5,0.35,0.5,0.5
rough tree bark feeling,0.5,0.5,0.88,0.5,0.5,0.5,0.55,0.5
steaming hot bath atmosphere,0.92,0.5,0.15,0.8,0.2,0.5,0.5,0.5
evokes soft natural forms energy,0.6,0.5,0.3,0.75,0.5,0.5,0.12,0.5
very crystalline facets,0.5,0.9,0.3,0.5,0.5,0.5,1.0,0.5
extremely gentle breeze,0.5,0.5,0.0499999999999999,0.95,0.0,0.0,0.5,0.5
slightly heart-pounding terror,0.5,0.5,0.5,0.2299999999999999,0.83,0.7999999999999999,0.5,0.5
absolute frozen lake surface atmosphere,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
profound sadness feeling,0.5,0.2,0.5,0.1,0.25,0.8,0.5,0.5
reminds me of bright sunny day energy,0.8,0.9,0.5,0.85,0.5,0.5,0.5,0.75
absolute flowing organic curves,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
overwhelming dread vibes,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
clinical fluorescent sensation,0.5,0.9,0.5,0.35,0.5,0.5,0.8,0.3
somewhat subtle hint,0.5,0.5,0.5,0.5,0.35,0.22,0.5,0.5
frosty window pane energy,0.12,0.6,0.45,0.5,0.5,0.5,0.5,0.15
slightly mixed angular and curved,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
slightly smooth pebble beach,0.5,0.5,0.5,0.5499999999999999,0.5,0.5,0.3299999999999999,0.5
swirling cloud patterns atmosphere,0.5,0.65,0.25,0.5,0.5,0.5,0.12,0.5
reminds me of manic energy surge,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
pure dim candle flicker,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
like jagged mountain peaks vibes,0.5,0.5,0.7,0.5,0.5,0.7,0.85,0.5
fiery orange flames sensation,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
like flowing organic curves,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
barely warm fireplace glow,0.6799999999999999,0.55,0.5,0.6499999999999999,0.5,0.5,0.5,0.6499999999999999
barely bittersweet memory,0.35,0.5,0.5,0.65,0.5,0.45,0.5,0.5
the feeling of spiky cactus needles,0.5,0.5,0.9,0.25,0.5,0.65,0.85,0.5
absolute intense concentration,0.5,0.5,0.5,0.6,0.75,0.8,0.5,0.5
experiencing coarse burlap sack vibes,0.45,0.5,0.85,0.35,0.5,0.5,0.5,0.5
stoic acceptance energy,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
like foggy forest at dawn,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
somewhat explosive excitement,0.5,0.7000000000000001,0.5,0.75,0.85,0.8,0.5,0.5
reminds me of massive explosion,0.5,0.9,0.85,0.5,0.95,0.98,0.5,0.5
extremely fiery orange flames,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0
silk flowing like water energy,0.6,0.5,0.05,0.8,0.5,0.5,0.15,0.5
like satin sheets gliding feeling,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
the feeling of tropical beach at sunset feeling,0.9,0.75,0.4,0.92,0.45,0.6,0.2,0.9
abandoned factory in winter rain feeling,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
gentle morning light feeling,0.65,0.6,0.5,0.75,0.35,0.5,0.5,0.5
rigid angular structure feeling,0.35,0.5,0.6,0.5,0.5,0.5,0.92,0.5
delicate touch energy,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
like massive explosion sensation,0.5,0.9,0.85,0.5,0.95,0.98,0.5,0.5
absolute azure ocean depths,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
very scorching hot desert sun,1.0,1.0,0.5,0.5,0.5,0.95,0.5,1.0
absolute blissful happiness,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
heart-pounding terror energy,0.5,0.5,0.5,0.08,0.98,0.95,0.5,0.5
pure adrenaline rush,0.5,0.5,0.5,0.7,0.92,0.88,0.5,0.5
explosive excitement energy,0.5,0.8,0.5,0.85,0.95,0.9,0.5,0.5
reminds me of complex ambivalence vibes,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
evokes frozen lake under northern lights feeling,0.08,0.55,0.35,0.75,0.5,0.8,0.35,0.15
somewhat bitter resentment,0.4499999999999999,0.5,0.55,0.25,0.5,0.6,0.5,0.5
reminds me of hot summer afternoon,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
barely terracotta tones,0.4999999999999999,0.5,0.35,0.5,0.5,0.5,0.5,0.6000000000000001
total rough tree bark,0.5,0.5,0.88,0.5,0.5,0.5,0.55,0.5
extremely quiet contemplation,0.5,0.5,0.5,0.9,0.0,0.0499999999999999,0.5,0.5
reminds me of icy blue winter,0.08,0.65,0.5,0.5,0.5,0.5,0.5,0.05
somewhat wistful longing,0.5,0.5,0.5,0.52,0.4,0.55,0.5,0.5
pure manic energy surge,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
evokes golden sunset glow,0.85,0.7,0.5,0.85,0.5,0.5,0.5,0.95
very gravel crunching underfoot,0.5,0.5,0.95,0.5,0.25,0.3,0.5,0.5
evokes cozy warm blanket,0.85,0.5,0.2,0.85,0.15,0.5,0.5,0.5
total wooden grain pattern,0.6,0.5,0.5,0.5,0.5,0.5,0.55,0.5
somewhat cool mint green,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.35
evokes jagged broken glass,0.5,0.5,0.92,0.15,0.5,0.8,0.9,0.5
warm embrace sensation,0.85,0.5,0.2,0.9,0.5,0.6,0.5,0.5
like meandering river path feeling,0.5,0.5,0.3,0.7,0.5,0.5,0.1,0.5
very wedding ceremony at golden hour,1.0,0.9,0.1,1.0,0.8,0.9,0.3,1.0
pure pitch black darkness,0.5,0.02,0.5,0.5,0.3,0.5,0.5,0.5
intensely freezing arctic tundra,0.0,0.8999999999999999,0.5,0.5,0.5,0.8999999999999999,0.5,0.0
reminds me of tropical heat,0.95,0.8,0.5,0.7,0.5,0.5,0.5,0.9
brilliant sunlight streaming in energy,0.75,0.92,0.5,0.85,0.5,0.5,0.5,0.5
extremely peaceful rest,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5
pure linen fabric weave,0.55,0.5,0.55,0.65,0.5,0.5,0.5,0.5
pure faint whisper,0.5,0.4,0.5,0.5,0.15,0.08,0.5,0.5
total manic energy surge vibes,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
harsh fluorescent lights sensation,0.35,0.9,0.5,0.35,0.5,0.5,0.8,0.5
somewhat profound sadness,0.5,0.3,0.5,0.2,0.35,0.7000000000000001,0.5,0.5
experiencing ruby red glow,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
like steady focus vibes,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
slightly brilliant sunlight streaming in,0.6,0.77,0.5,0.7,0.5,0.5,0.5,0.5
intensely brutalist concrete parking garage,0.08,0.25,0.95,0.0499999999999999,0.0999999999999999,0.75,1.0,0.12
somewhat thundering crescendo,0.5,0.55,0.5,0.5,0.8,0.8,0.5,0.5
extremely dazzling snow field,0.0,1.0,0.0499999999999999,0.5,0.5,0.5,0.5,0.0
slightly soft cotton clouds,0.5,0.65,0.3,0.6,0.5,0.5,0.5,0.5
brutalist concrete parking garage feeling,0.28,0.45,0.75,0.25,0.3,0.55,0.92,0.32
slightly clinical fluorescent,0.5,0.75,0.5,0.5,0.5,0.5,0.65,0.4499999999999999
total mind-blowing revelation,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
the feeling of explosive excitement sensation,0.5,0.8,0.5,0.85,0.95,0.9,0.5,0.5
slightly stoic acceptance,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.5
harsh angular shadows atmosphere,0.5,0.25,0.5,0.35,0.5,0.5,0.85,0.5
experiencing candlelit warmth energy,0.85,0.25,0.5,0.75,0.5,0.5,0.5,0.85
funeral in the rain energy,0.3,0.25,0.45,0.08,0.3,0.85,0.55,0.35
the feeling of room temperature water feeling,0.5,0.5,0.2,0.55,0.5,0.2,0.5,0.5
pure pure delight,0.5,0.8,0.5,0.9,0.75,0.5,0.5,0.5
extremely warm fireplace glow,1.0,0.0999999999999999,0.5,1.0,0.5,0.5,0.5,1.0
barely profound emotional weight,0.5,0.5,0.5,0.55,0.65,0.7,0.5,0.5
coarse burlap sack feeling,0.45,0.5,0.85,0.35,0.5,0.5,0.5,0.5
evokes manic energy surge sensation,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
pure gentle tranquility energy,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
extremely linen fabric weave,0.8,0.5,0.8,0.9,0.5,0.5,0.5,0.5
experiencing frosty window pane feeling,0.12,0.6,0.45,0.5,0.5,0.5,0.5,0.15
evokes foggy forest at dawn energy,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
like lonely vigil by candlelight feeling,0.7,0.18,0.3,0.35,0.15,0.7,0.4,0.75
reminds me of pure ecstatic joy,0.8,0.85,0.5,0.98,0.85,0.5,0.5,0.5
mild interest atmosphere,0.5,0.5,0.5,0.65,0.45,0.5,0.5,0.5
total brilliant white clouds,0.5,0.85,0.35,0.75,0.5,0.5,0.5,0.5
total undulating waves,0.5,0.5,0.25,0.5,0.4,0.5,0.1,0.5
absolute peaceful contentment sensation,0.7,0.5,0.5,0.85,0.15,0.4,0.5,0.5
extremely frosty window pane,0.0,0.85,0.2,0.5,0.5,0.5,0.5,0.0
extremely steady focus,0.5,0.5,0.5,0.85,0.5,0.5,0.5,0.5
triumphant victory sensation,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
hot summer afternoon vibes,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
experiencing gentle rolling hills,0.55,0.5,0.5,0.75,0.5,0.5,0.15,0.5
somewhat pure delight,0.5,0.7000000000000001,0.5,0.8,0.65,0.5,0.5,0.5
extremely temperate climate,0.5,0.5,0.5,0.9,0.0999999999999999,0.0499999999999999,0.5,0.5
evokes foggy forest at dawn,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
total delicate touch,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
azure ocean depths feeling,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
warm fireplace glow feeling,0.88,0.35,0.5,0.85,0.5,0.5,0.5,0.85
like crushing pressure,0.5,0.5,0.5,0.2,0.7,0.92,0.5,0.5
evokes stark minimalist lines atmosphere,0.5,0.7,0.5,0.5,0.5,0.5,0.88,0.5
intensely profound sadness,0.5,0.0,0.5,0.0,0.0499999999999999,1.0,0.5,0.5
total chilly morning fog sensation,0.2,0.45,0.15,0.5,0.5,0.5,0.5,0.25
slightly balanced composition,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
absolute industrial metal framework,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
total subtle hint,0.5,0.5,0.5,0.5,0.25,0.12,0.5,0.5
polished glass surface vibes,0.5,0.75,0.08,0.5,0.5,0.5,0.7,0.5
the feeling of room temperature water,0.5,0.5,0.2,0.55,0.5,0.2,0.5,0.5
buttery smooth cream feeling,0.6,0.5,0.1,0.75,0.5,0.5,0.5,0.5
quiet contemplation energy,0.5,0.5,0.5,0.65,0.15,0.3,0.5,0.5
slightly triumphant victory,0.5,0.65,0.5,0.77,0.75,0.7,0.5,0.5
the feeling of smooth pebble beach atmosphere,0.5,0.5,0.35,0.7,0.5,0.5,0.18,0.5
total dusky twilight hour energy,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
brutalist concrete blocks sensation,0.3,0.5,0.75,0.35,0.5,0.5,0.92,0.5
the feeling of sleepy afternoon sensation,0.6,0.55,0.5,0.65,0.12,0.5,0.5,0.5
pure cozy cabin in the mountains,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
slightly dazzling snow field,0.25,0.7999999999999999,0.4499999999999999,0.5,0.5,0.5,0.5,0.3
somewhat massive explosion,0.5,0.8,0.75,0.5,0.85,0.88,0.5,0.5
reminds me of terrifying fear,0.2,0.5,0.5,0.1,0.95,0.92,0.5,0.5
slightly barely perceptible,0.5,0.5,0.5,0.5,0.3,0.2299999999999999,0.5,0.5
experiencing shadowy alleyway,0.5,0.15,0.5,0.25,0.5,0.55,0.5,0.5
reminds me of slight movement,0.5,0.5,0.5,0.5,0.25,0.15,0.5,0.5
experiencing icy blue winter,0.08,0.65,0.5,0.5,0.5,0.5,0.5,0.05
like pitch black darkness vibes,0.5,0.02,0.5,0.5,0.3,0.5,0.5,0.5
evokes dusky twilight hour atmosphere,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
extremely gentle comfort,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5
absolute polished glass surface feeling,0.5,0.75,0.08,0.5,0.5,0.5,0.7,0.5
profound emotional weight vibes,0.5,0.5,0.5,0.35,0.45,0.9,0.5,0.5
absolute peaceful rest,0.5,0.5,0.5,0.75,0.08,0.2,0.5,0.5
absolute fiery orange flames atmosphere,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
icy blue winter vibes,0.08,0.65,0.5,0.5,0.5,0.5,0.5,0.05
absolute grandmother's kitchen filled with baking bread,0.92,0.55,0.35,0.95,0.3,0.55,0.3,0.88
very cold emptiness,0.0,0.5,0.5,0.0,0.5,0.75,0.5,0.5
dim candle flicker atmosphere,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
very mixed angular and curved,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
frigid winter night vibes,0.05,0.15,0.5,0.5,0.2,0.5,0.5,0.08
absolute jagged broken glass,0.5,0.5,0.92,0.15,0.5,0.8,0.9,0.5
evokes ruby red glow,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
devastating grief vibes,0.25,0.5,0.5,0.05,0.45,0.95,0.5,0.5
soft natural forms energy,0.6,0.5,0.3,0.75,0.5,0.5,0.12,0.5
the feeling of glaring spotlight sensation,0.5,0.92,0.5,0.5,0.5,0.85,0.75,0.5
very funeral in the rain,0.15,0.1,0.3,0.0,0.15,1.0,0.7000000000000001,0.1999999999999999
overwhelming power energy,0.5,0.5,0.5,0.5,0.8,0.95,0.5,0.5
total foggy forest at dawn,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
intensely frigid winter night,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
like soft diffused light atmosphere,0.5,0.55,0.2,0.7,0.5,0.35,0.5,0.5
barely overwhelming dread,0.5,0.5,0.5,0.28,0.6499999999999999,0.7,0.5,0.5
dazzling snow field sensation,0.1,0.95,0.3,0.5,0.5,0.5,0.5,0.15
the feeling of temperate climate energy,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
extremely pure ecstatic joy,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5
like subtle hint energy,0.5,0.5,0.5,0.5,0.25,0.12,0.5,0.5
experiencing precise mathematical grid atmosphere,0.5,0.6,0.5,0.5,0.4,0.5,0.95,0.5
intensely jagged broken glass,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.5
cold emptiness atmosphere,0.15,0.5,0.5,0.12,0.5,0.6,0.5,0.5
curving art nouveau lines energy,0.6,0.5,0.5,0.75,0.5,0.5,0.12,0.5
experiencing buttery smooth cream,0.6,0.5,0.1,0.75,0.5,0.5,0.5,0.5
shadowy alleyway vibes,0.5,0.15,0.5,0.25,0.5,0.55,0.5,0.5
total frozen lake surface energy,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
barely mild spring day,0.35,0.4999999999999999,0.5,0.55,0.6000000000000001,0.5,0.5,0.5
terrifying fear energy,0.2,0.5,0.5,0.1,0.95,0.92,0.5,0.5
absolute complex ambivalence feeling,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
evokes chilly morning fog,0.2,0.45,0.15,0.5,0.5,0.5,0.5,0.25
very still water surface,0.5,0.5,0.0,0.85,0.0,0.5,0.5,0.5
reminds me of neon-lit cyberpunk city,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
temperate climate sensation,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
slightly abrasive concrete surface,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.55
experiencing faint starlight energy,0.5,0.12,0.5,0.6,0.5,0.35,0.5,0.3
absolute dazzling snow field,0.1,0.95,0.3,0.5,0.5,0.5,0.5,0.15
extremely warm embrace,1.0,0.5,0.0,1.0,0.5,0.85,0.5,0.5
amber firelight energy,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
total stoic acceptance vibes,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
evokes candlelit warmth,0.85,0.25,0.5,0.75,0.5,0.5,0.5,0.85
flowing organic curves atmosphere,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
reminds me of intense concentration,0.5,0.5,0.5,0.6,0.75,0.8,0.5,0.5
absolute serene calm sensation,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
intensely amber firelight,1.0,0.2,0.5,1.0,0.5,0.5,0.5,1.0
the feeling of mild spring day,0.55,0.7,0.5,0.75,0.4,0.5,0.5,0.5
the feeling of joyful celebration,0.75,0.85,0.5,0.92,0.85,0.5,0.5,0.5
experiencing brutalist concrete parking garage,0.28,0.45,0.75,0.25,0.3,0.55,0.92,0.32
like neutral daylight,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5
brilliant white clouds energy,0.5,0.85,0.35,0.75,0.5,0.5,0.5,0.5
evokes serene tranquility,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
adrenaline rush vibes,0.5,0.5,0.5,0.7,0.92,0.88,0.5,0.5
intensely hot summer afternoon,1.0,1.0,0.5,0.8999999999999999,0.5,0.5,0.5,1.0
barely honey golden light,0.6000000000000001,0.4999999999999999,0.5,0.6000000000000001,0.5,0.5,0.5,0.6799999999999999
extremely balmy tropical evening,1.0,0.0499999999999999,0.5,1.0,0.0499999999999999,0.5,0.5,0.5
intensely golden sunset glow,1.0,0.8999999999999999,0.5,1.0,0.5,0.5,0.5,1.0
extremely blinding white light,0.5,1.0,0.5,0.5,0.95,1.0,0.5,0.5
reminds me of sharp geometric edges feeling,0.5,0.5,0.65,0.5,0.5,0.5,0.95,0.5
slightly rounded bubble shapes,0.5,0.5,0.25,0.5499999999999999,0.5,0.5,0.25,0.5
like faint memory,0.5,0.5,0.5,0.55,0.2,0.18,0.5,0.5
absolute cozy cabin in the mountains feeling,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
barely cubist fragmentation,0.5,0.5,0.35,0.5,0.35,0.5,0.72,0.5
reminds me of cherry blossoms in spring,0.7,0.8,0.25,0.9,0.4,0.5,0.2,0.68
faint whisper energy,0.5,0.4,0.5,0.5,0.15,0.08,0.5,0.5
evokes earth-shattering revelation,0.5,0.7,0.5,0.5,0.8,0.95,0.5,0.5
intensely gentle rolling hills,0.75,0.5,0.5,0.95,0.5,0.5,0.0,0.5
pure shadowy alleyway feeling,0.5,0.15,0.5,0.25,0.5,0.55,0.5,0.5
total gentle breeze energy,0.5,0.5,0.3,0.7,0.25,0.15,0.5,0.5
experiencing silk flowing like water,0.6,0.5,0.05,0.8,0.5,0.5,0.15,0.5
experiencing frosted glass blue atmosphere,0.25,0.6,0.3,0.5,0.5,0.5,0.5,0.18
overwhelming catastrophe atmosphere,0.5,0.5,0.5,0.05,0.85,0.98,0.5,0.5
pure intense concentration vibes,0.5,0.5,0.5,0.6,0.75,0.8,0.5,0.5
